	CouponNumber,	CouponUID
	055151962,	055151962
	055151979,	055151979
	055151986,	055151986
	055151993,	055151993
	055152006,	055152006
	055152013,	055152013
	055152020,	055152020
	055152037,	055152037
	055152044,	055152044
	055152051,	055152051
	055152068,	055152068
	055152075,	055152075
	055152082,	055152082
	055152099,	055152099
	055152105,	055152105
	055152112,	055152112
	055152129,	055152129
	055152136,	055152136
	055152143,	055152143
	055152150,	055152150
	055152167,	055152167
	055152174,	055152174
	055152181,	055152181
	055152198,	055152198
	055152204,	055152204
	055152211,	055152211
	055152228,	055152228
	055152235,	055152235
	055152242,	055152242
	055152259,	055152259
	055152266,	055152266
	055152273,	055152273
	055152280,	055152280
	055152297,	055152297
	055152303,	055152303
	055152310,	055152310
	055152327,	055152327
	055152334,	055152334
	055152341,	055152341
	055152358,	055152358
	055152365,	055152365
	055152372,	055152372
	055152389,	055152389
	055152396,	055152396
	055152402,	055152402
	055152419,	055152419
	055152426,	055152426
	055152433,	055152433
	055152440,	055152440
	055152457,	055152457
	055152464,	055152464
	055152471,	055152471
	055152488,	055152488
	055152495,	055152495
	055152501,	055152501
	055152518,	055152518
	055152525,	055152525
	055152532,	055152532
	055152549,	055152549
	055152556,	055152556
	055152563,	055152563
	055152570,	055152570
	055152587,	055152587
	055152594,	055152594
	055152600,	055152600
	055152617,	055152617
	055152624,	055152624
	055152631,	055152631
	055152648,	055152648
	055152655,	055152655
	055152662,	055152662
	055152679,	055152679
	055152686,	055152686
	055152693,	055152693
	055152709,	055152709
	055152716,	055152716
	055152723,	055152723
	055152730,	055152730
	055152747,	055152747
	055152754,	055152754
	055152761,	055152761
	055152778,	055152778
	055152785,	055152785
	055152792,	055152792
	055152808,	055152808
	055152815,	055152815
	055152822,	055152822
	055152839,	055152839
	055152846,	055152846
	055152853,	055152853
	055152860,	055152860
	055152877,	055152877
	055152884,	055152884
	055152891,	055152891
	055152907,	055152907
	055152914,	055152914
	055152921,	055152921
	055152938,	055152938
	055152945,	055152945
	055152952,	055152952
	055152969,	055152969
	055152976,	055152976
	055152983,	055152983
	055152990,	055152990
	055153003,	055153003
	055153010,	055153010
	055153027,	055153027
	055153034,	055153034
	055153041,	055153041
	055153058,	055153058
	055153065,	055153065
	055153072,	055153072
	055153089,	055153089
	055153096,	055153096
	055153102,	055153102
	055153119,	055153119
	055153126,	055153126
	055153133,	055153133
	055153140,	055153140
	055153157,	055153157
	055153164,	055153164
	055153171,	055153171
	055153188,	055153188
	055153195,	055153195
	055153201,	055153201
	055153218,	055153218
	055153225,	055153225
	055153232,	055153232
	055153249,	055153249
	055153256,	055153256
	055153263,	055153263
	055153270,	055153270
	055153287,	055153287
	055153294,	055153294
	055153300,	055153300
	055153317,	055153317
	055153324,	055153324
	055153331,	055153331
	055153348,	055153348
	055153355,	055153355
	055153362,	055153362
	055153379,	055153379
	055153386,	055153386
	055153393,	055153393
	055153409,	055153409
	055153416,	055153416
	055153423,	055153423
	055153430,	055153430
	055153447,	055153447
	055153454,	055153454
	055153461,	055153461
	055153478,	055153478
	055153485,	055153485
	055153492,	055153492
	055153508,	055153508
	055153515,	055153515
	055153522,	055153522
	055153539,	055153539
	055153546,	055153546
	055153553,	055153553
	055153560,	055153560
	055153577,	055153577
	055153584,	055153584
	055153591,	055153591
	055153607,	055153607
	055153614,	055153614
	055153621,	055153621
	055153638,	055153638
	055153645,	055153645
	055153652,	055153652
	055153669,	055153669
	055153676,	055153676
	055153683,	055153683
	055153690,	055153690
	055153706,	055153706
	055153713,	055153713
	055153720,	055153720
	055153737,	055153737
	055153744,	055153744
	055153751,	055153751
	055153768,	055153768
	055153775,	055153775
	055153782,	055153782
	055153799,	055153799
	055153805,	055153805
	055153812,	055153812
	055153829,	055153829
	055153836,	055153836
	055153843,	055153843
	055153850,	055153850
	055153867,	055153867
	055153874,	055153874
	055153881,	055153881
	055153898,	055153898
	055153904,	055153904
	055153911,	055153911
	055153928,	055153928
	055153935,	055153935
	055153942,	055153942
	055153959,	055153959
	055153966,	055153966
	055153973,	055153973
	055153980,	055153980
	055153997,	055153997
	055154000,	055154000
	055154017,	055154017
	055154024,	055154024
	055154031,	055154031
	055154048,	055154048
	055154055,	055154055
	055154062,	055154062
	055154079,	055154079
	055154086,	055154086
	055154093,	055154093
	055154109,	055154109
	055154116,	055154116
	055154123,	055154123
	055154130,	055154130
	055154147,	055154147
	055154154,	055154154
	055154161,	055154161
	055154178,	055154178
	055154185,	055154185
	055154192,	055154192
	055154208,	055154208
	055154215,	055154215
	055154222,	055154222
	055154239,	055154239
	055154246,	055154246
	055154253,	055154253
	055154260,	055154260
	055154277,	055154277
	055154284,	055154284
	055154291,	055154291
	055154307,	055154307
	055154314,	055154314
	055154321,	055154321
	055154338,	055154338
	055154345,	055154345
	055154352,	055154352
	055154369,	055154369
	055154376,	055154376
	055154383,	055154383
	055154390,	055154390
	055154406,	055154406
	055154413,	055154413
	055154420,	055154420
	055154437,	055154437
	055154444,	055154444
	055154451,	055154451
	055154468,	055154468
	055154475,	055154475
	055154482,	055154482
	055154499,	055154499
	055154505,	055154505
	055154512,	055154512
	055154529,	055154529
	055154536,	055154536
	055154543,	055154543
	055154550,	055154550
	055154567,	055154567
	055154574,	055154574
	055154581,	055154581
	055154598,	055154598
	055154604,	055154604
	055154611,	055154611
	055154628,	055154628
	055154635,	055154635
	055154642,	055154642
	055154659,	055154659
	055154666,	055154666
	055154673,	055154673
	055154680,	055154680
	055154697,	055154697
	055154703,	055154703
	055154710,	055154710
	055154727,	055154727
	055154734,	055154734
	055154741,	055154741
	055154758,	055154758
	055154765,	055154765
	055154772,	055154772
	055154789,	055154789
	055154796,	055154796
	055154802,	055154802
	055154819,	055154819
	055154826,	055154826
	055154833,	055154833
	055154840,	055154840
	055154857,	055154857
	055154864,	055154864
	055154871,	055154871
	055154888,	055154888
	055154895,	055154895
	055154901,	055154901
	055154918,	055154918
	055154925,	055154925
	055154932,	055154932
	055154949,	055154949
	055154956,	055154956
	055154963,	055154963
	055154970,	055154970
	055154987,	055154987
	055154994,	055154994
	055155007,	055155007
	055155014,	055155014
	055155021,	055155021
	055155038,	055155038
	055155045,	055155045
	055155052,	055155052
	055155069,	055155069
	055155076,	055155076
	055155083,	055155083
	055155090,	055155090
	055155106,	055155106
	055155113,	055155113
	055155120,	055155120
	055155137,	055155137
	055155144,	055155144
	055155151,	055155151
	055155168,	055155168
	055155175,	055155175
	055155182,	055155182
	055155199,	055155199
	055155205,	055155205
	055155212,	055155212
	055155229,	055155229
	055155236,	055155236
	055155243,	055155243
	055155250,	055155250
	055155267,	055155267
	055155274,	055155274
	055155281,	055155281
	055155298,	055155298
	055155304,	055155304
	055155311,	055155311
	055155328,	055155328
	055155335,	055155335
	055155342,	055155342
	055155359,	055155359
	055155366,	055155366
	055155373,	055155373
	055155380,	055155380
	055155397,	055155397
	055155403,	055155403
	055155410,	055155410
	055155427,	055155427
	055155434,	055155434
	055155441,	055155441
	055155458,	055155458
	055155465,	055155465
	055155472,	055155472
	055155489,	055155489
	055155496,	055155496
	055155502,	055155502
	055155519,	055155519
	055155526,	055155526
	055155533,	055155533
	055155540,	055155540
	055155557,	055155557
	055155564,	055155564
	055155571,	055155571
	055155588,	055155588
	055155595,	055155595
	055155601,	055155601
	055155618,	055155618
	055155625,	055155625
	055155632,	055155632
	055155649,	055155649
	055155656,	055155656
	055155663,	055155663
	055155670,	055155670
	055155687,	055155687
	055155694,	055155694
	055155700,	055155700
	055155717,	055155717
	055155724,	055155724
	055155731,	055155731
	055155748,	055155748
	055155755,	055155755
	055155762,	055155762
	055155779,	055155779
	055155786,	055155786
	055155793,	055155793
	055155809,	055155809
	055155816,	055155816
	055155823,	055155823
	055155830,	055155830
	055155847,	055155847
	055155854,	055155854
	055155861,	055155861
	055155878,	055155878
	055155885,	055155885
	055155892,	055155892
	055155908,	055155908
	055155915,	055155915
	055155922,	055155922
	055155939,	055155939
	055155946,	055155946
	055155953,	055155953
	055155960,	055155960
	055155977,	055155977
	055155984,	055155984
	055155991,	055155991
	055156004,	055156004
	055156011,	055156011
	055156028,	055156028
	055156035,	055156035
	055156042,	055156042
	055156059,	055156059
	055156066,	055156066
	055156073,	055156073
	055156080,	055156080
	055156097,	055156097
	055156103,	055156103
	055156110,	055156110
	055156127,	055156127
	055156134,	055156134
	055156141,	055156141
	055156158,	055156158
	055156165,	055156165
	055156172,	055156172
	055156189,	055156189
	055156196,	055156196
	055156202,	055156202
	055156219,	055156219
	055156226,	055156226
	055156233,	055156233
	055156240,	055156240
	055156257,	055156257
	055156264,	055156264
	055156271,	055156271
	055156288,	055156288
	055156295,	055156295
	055156301,	055156301
	055156318,	055156318
	055156325,	055156325
	055156332,	055156332
	055156349,	055156349
	055156356,	055156356
	055156363,	055156363
	055156370,	055156370
	055156387,	055156387
	055156394,	055156394
	055156400,	055156400
	055156417,	055156417
	055156424,	055156424
	055156431,	055156431
	055156448,	055156448
	055156455,	055156455
	055156462,	055156462
	055156479,	055156479
	055156486,	055156486
	055156493,	055156493
	055156509,	055156509
	055156516,	055156516
	055156523,	055156523
	055156530,	055156530
	055156547,	055156547
	055156554,	055156554
	055156561,	055156561
	055156578,	055156578
	055156585,	055156585
	055156592,	055156592
	055156608,	055156608
	055156615,	055156615
	055156622,	055156622
	055156639,	055156639
	055156646,	055156646
	055156653,	055156653
	055156660,	055156660
	055156677,	055156677
	055156684,	055156684
	055156691,	055156691
	055156707,	055156707
	055156714,	055156714
	055156721,	055156721
	055156738,	055156738
	055156745,	055156745
	055156752,	055156752
	055156769,	055156769
	055156776,	055156776
	055156783,	055156783
	055156790,	055156790
	055156806,	055156806
	055156813,	055156813
	055156820,	055156820
	055156837,	055156837
	055156844,	055156844
	055156851,	055156851
	055156868,	055156868
	055156875,	055156875
	055156882,	055156882
	055156899,	055156899
	055156905,	055156905
	055156912,	055156912
	055156929,	055156929
	055156936,	055156936
	055156943,	055156943
	055156950,	055156950
	055156967,	055156967
	055156974,	055156974
	055156981,	055156981
	055156998,	055156998
	055157001,	055157001
	055157018,	055157018
	055157025,	055157025
	055157032,	055157032
	055157049,	055157049
	055157056,	055157056
	055157063,	055157063
	055157070,	055157070
	055157087,	055157087
	055157094,	055157094
	055157100,	055157100
	055157117,	055157117
	055157124,	055157124
	055157131,	055157131
	055157148,	055157148
	055157155,	055157155
	055157162,	055157162
	055157179,	055157179
	055157186,	055157186
	055157193,	055157193
	055157209,	055157209
	055157216,	055157216
	055157223,	055157223
	055157230,	055157230
	055157247,	055157247
	055157254,	055157254
	055157261,	055157261
	055157278,	055157278
	055157285,	055157285
	055157292,	055157292
	055157308,	055157308
	055157315,	055157315
	055157322,	055157322
	055157339,	055157339
	055157346,	055157346
	055157353,	055157353
	055157360,	055157360
	055157377,	055157377
	055157384,	055157384
	055157391,	055157391
	055157407,	055157407
	055157414,	055157414
	055157421,	055157421
	055157438,	055157438
	055157445,	055157445
	055157452,	055157452
	055157469,	055157469
	055157476,	055157476
	055157483,	055157483
	055157490,	055157490
	055157506,	055157506
	055157513,	055157513
	055157520,	055157520
	055157537,	055157537
	055157544,	055157544
	055157551,	055157551
	055157568,	055157568
	055157575,	055157575
	055157582,	055157582
	055157599,	055157599
	055157605,	055157605
	055157612,	055157612
	055157629,	055157629
	055157636,	055157636
	055157643,	055157643
	055157650,	055157650
	055157667,	055157667
	055157674,	055157674
	055157681,	055157681
	055157698,	055157698
	055157704,	055157704
	055157711,	055157711
	055157728,	055157728
	055157735,	055157735
	055157742,	055157742
	055157759,	055157759
	055157766,	055157766
	055157773,	055157773
	055157780,	055157780
	055157797,	055157797
	055157803,	055157803
	055157810,	055157810
	055157827,	055157827
	055157834,	055157834
	055157841,	055157841
	055157858,	055157858
	055157865,	055157865
	055157872,	055157872
	055157889,	055157889
	055157896,	055157896
	055157902,	055157902
	055157919,	055157919
	055157926,	055157926
	055157933,	055157933
	055157940,	055157940
	055157957,	055157957
	055157964,	055157964
	055157971,	055157971
	055157988,	055157988
	055157995,	055157995
	055158008,	055158008
	055158015,	055158015
	055158022,	055158022
	055158039,	055158039
	055158046,	055158046
	055158053,	055158053
	055158060,	055158060
	055158077,	055158077
	055158084,	055158084
	055158091,	055158091
	055158107,	055158107
	055158114,	055158114
	055158121,	055158121
	055158138,	055158138
	055158145,	055158145
	055158152,	055158152
	055158169,	055158169
	055158176,	055158176
	055158183,	055158183
	055158190,	055158190
	055158206,	055158206
	055158213,	055158213
	055158220,	055158220
	055158237,	055158237
	055158244,	055158244
	055158251,	055158251
	055158268,	055158268
	055158275,	055158275
	055158282,	055158282
	055158299,	055158299
	055158305,	055158305
	055158312,	055158312
	055158329,	055158329
	055158336,	055158336
	055158343,	055158343
	055158350,	055158350
	055158367,	055158367
	055158374,	055158374
	055158381,	055158381
	055158398,	055158398
	055158404,	055158404
	055158411,	055158411
	055158428,	055158428
	055158435,	055158435
	055158442,	055158442
	055158459,	055158459
	055158466,	055158466
	055158473,	055158473
	055158480,	055158480
	055158497,	055158497
	055158503,	055158503
	055158510,	055158510
	055158527,	055158527
	055158534,	055158534
	055158541,	055158541
	055158558,	055158558
	055158565,	055158565
	055158572,	055158572
	055158589,	055158589
	055158596,	055158596
	055158602,	055158602
	055158619,	055158619
	055158626,	055158626
	055158633,	055158633
	055158640,	055158640
	055158657,	055158657
	055158664,	055158664
	055158671,	055158671
	055158688,	055158688
	055158695,	055158695
	055158701,	055158701
	055158718,	055158718
	055158725,	055158725
	055158732,	055158732
	055158749,	055158749
	055158756,	055158756
	055158763,	055158763
	055158770,	055158770
	055158787,	055158787
	055158794,	055158794
	055158800,	055158800
	055158817,	055158817
	055158824,	055158824
	055158831,	055158831
	055158848,	055158848
	055158855,	055158855
	055158862,	055158862
	055158879,	055158879
	055158886,	055158886
	055158893,	055158893
	055158909,	055158909
	055158916,	055158916
	055158923,	055158923
	055158930,	055158930
	055158947,	055158947
	055158954,	055158954
	055158961,	055158961
	055158978,	055158978
	055158985,	055158985
	055158992,	055158992
	055159005,	055159005
	055159012,	055159012
	055159029,	055159029
	055159036,	055159036
	055159043,	055159043
	055159050,	055159050
	055159067,	055159067
	055159074,	055159074
	055159081,	055159081
	055159098,	055159098
	055159104,	055159104
	055159111,	055159111
	055159128,	055159128
	055159135,	055159135
	055159142,	055159142
	055159159,	055159159
	055159166,	055159166
	055159173,	055159173
	055159180,	055159180
	055159197,	055159197
	055159203,	055159203
	055159210,	055159210
	055159227,	055159227
	055159234,	055159234
	055159241,	055159241
	055159258,	055159258
	055159265,	055159265
	055159272,	055159272
	055159289,	055159289
	055159296,	055159296
	055159302,	055159302
	055159319,	055159319
	055159326,	055159326
	055159333,	055159333
	055159340,	055159340
	055159357,	055159357
	055159364,	055159364
	055159371,	055159371
	055159388,	055159388
	055159395,	055159395
	055159401,	055159401
	055159418,	055159418
	055159425,	055159425
	055159432,	055159432
	055159449,	055159449
	055159456,	055159456
	055159463,	055159463
	055159470,	055159470
	055159487,	055159487
	055159494,	055159494
	055159500,	055159500
	055159517,	055159517
	055159524,	055159524
	055159531,	055159531
	055159548,	055159548
	055159555,	055159555
	055159562,	055159562
	055159579,	055159579
	055159586,	055159586
	055159593,	055159593
	055159609,	055159609
	055159616,	055159616
	055159623,	055159623
	055159630,	055159630
	055159647,	055159647
	055159654,	055159654
	055159661,	055159661
	055159678,	055159678
	055159685,	055159685
	055159692,	055159692
	055159708,	055159708
	055159715,	055159715
	055159722,	055159722
	055159739,	055159739
	055159746,	055159746
	055159753,	055159753
	055159760,	055159760
	055159777,	055159777
	055159784,	055159784
	055159791,	055159791
	055159807,	055159807
	055159814,	055159814
	055159821,	055159821
	055159838,	055159838
	055159845,	055159845
	055159852,	055159852
	055159869,	055159869
	055159876,	055159876
	055159883,	055159883
	055159890,	055159890
	055159906,	055159906
	055159913,	055159913
	055159920,	055159920
	055159937,	055159937
	055159944,	055159944
	055159951,	055159951
	055159968,	055159968
	055159975,	055159975
	055159982,	055159982
	055159999,	055159999
	055160001,	055160001
	055160018,	055160018
	055160025,	055160025
	055160032,	055160032
	055160049,	055160049
	055160056,	055160056
	055160063,	055160063
	055160070,	055160070
	055160087,	055160087
	055160094,	055160094
	055160100,	055160100
	055160117,	055160117
	055160124,	055160124
	055160131,	055160131
	055160148,	055160148
	055160155,	055160155
	055160162,	055160162
	055160179,	055160179
	055160186,	055160186
	055160193,	055160193
	055160209,	055160209
	055160216,	055160216
	055160223,	055160223
	055160230,	055160230
	055160247,	055160247
	055160254,	055160254
	055160261,	055160261
	055160278,	055160278
	055160285,	055160285
	055160292,	055160292
	055160308,	055160308
	055160315,	055160315
	055160322,	055160322
	055160339,	055160339
	055160346,	055160346
	055160353,	055160353
	055160360,	055160360
	055160377,	055160377
	055160384,	055160384
	055160391,	055160391
	055160407,	055160407
	055160414,	055160414
	055160421,	055160421
	055160438,	055160438
	055160445,	055160445
	055160452,	055160452
	055160469,	055160469
	055160476,	055160476
	055160483,	055160483
	055160490,	055160490
	055160506,	055160506
	055160513,	055160513
	055160520,	055160520
	055160537,	055160537
	055160544,	055160544
	055160551,	055160551
	055160568,	055160568
	055160575,	055160575
	055160582,	055160582
	055160599,	055160599
	055160605,	055160605
	055160612,	055160612
	055160629,	055160629
	055160636,	055160636
	055160643,	055160643
	055160650,	055160650
	055160667,	055160667
	055160674,	055160674
	055160681,	055160681
	055160698,	055160698
	055160704,	055160704
	055160711,	055160711
	055160728,	055160728
	055160735,	055160735
	055160742,	055160742
	055160759,	055160759
	055160766,	055160766
	055160773,	055160773
	055160780,	055160780
	055160797,	055160797
	055160803,	055160803
	055160810,	055160810
	055160827,	055160827
	055160834,	055160834
	055160841,	055160841
	055160858,	055160858
	055160865,	055160865
	055160872,	055160872
	055160889,	055160889
	055160896,	055160896
	055160902,	055160902
	055160919,	055160919
	055160926,	055160926
	055160933,	055160933
	055160940,	055160940
	055160957,	055160957
	055160964,	055160964
	055160971,	055160971
	055160988,	055160988
	055160995,	055160995
	055161008,	055161008
	055161015,	055161015
	055161022,	055161022
	055161039,	055161039
	055161046,	055161046
	055161053,	055161053
	055161060,	055161060
	055161077,	055161077
	055161084,	055161084
	055161091,	055161091
	055161107,	055161107
	055161114,	055161114
	055161121,	055161121
	055161138,	055161138
	055161145,	055161145
	055161152,	055161152
	055161169,	055161169
	055161176,	055161176
	055161183,	055161183
	055161190,	055161190
	055161206,	055161206
	055161213,	055161213
	055161220,	055161220
	055161237,	055161237
	055161244,	055161244
	055161251,	055161251
	055161268,	055161268
	055161275,	055161275
	055161282,	055161282
	055161299,	055161299
	055161305,	055161305
	055161312,	055161312
	055161329,	055161329
	055161336,	055161336
	055161343,	055161343
	055161350,	055161350
	055161367,	055161367
	055161374,	055161374
	055161381,	055161381
	055161398,	055161398
	055161404,	055161404
	055161411,	055161411
	055161428,	055161428
	055161435,	055161435
	055161442,	055161442
	055161459,	055161459
	055161466,	055161466
	055161473,	055161473
	055161480,	055161480
	055161497,	055161497
	055161503,	055161503
	055161510,	055161510
	055161527,	055161527
	055161534,	055161534
	055161541,	055161541
	055161558,	055161558
	055161565,	055161565
	055161572,	055161572
	055161589,	055161589
	055161596,	055161596
	055161602,	055161602
	055161619,	055161619
	055161626,	055161626
	055161633,	055161633
	055161640,	055161640
	055161657,	055161657
	055161664,	055161664
	055161671,	055161671
	055161688,	055161688
	055161695,	055161695
	055161701,	055161701
	055161718,	055161718
	055161725,	055161725
	055161732,	055161732
	055161749,	055161749
	055161756,	055161756
	055161763,	055161763
	055161770,	055161770
	055161787,	055161787
	055161794,	055161794
	055161800,	055161800
	055161817,	055161817
	055161824,	055161824
	055161831,	055161831
	055161848,	055161848
	055161855,	055161855
	055161862,	055161862
	055161879,	055161879
	055161886,	055161886
	055161893,	055161893
	055161909,	055161909
	055161916,	055161916
	055161923,	055161923
	055161930,	055161930
	055161947,	055161947
	055161954,	055161954
	055161961,	055161961
	055161978,	055161978
	055161985,	055161985
	055161992,	055161992
	055162005,	055162005
	055162012,	055162012
	055162029,	055162029
	055162036,	055162036
	055162043,	055162043
	055162050,	055162050
	055162067,	055162067
	055162074,	055162074
	055162081,	055162081
	055162098,	055162098
	055162104,	055162104
	055162111,	055162111
	055162128,	055162128
	055162135,	055162135
	055162142,	055162142
	055162159,	055162159
	055162166,	055162166
	055162173,	055162173
	055162180,	055162180
	055162197,	055162197
	055162203,	055162203
	055162210,	055162210
	055162227,	055162227
	055162234,	055162234
	055162241,	055162241
	055162258,	055162258
	055162265,	055162265
	055162272,	055162272
	055162289,	055162289
	055162296,	055162296
	055162302,	055162302
	055162319,	055162319
	055162326,	055162326
	055162333,	055162333
	055162340,	055162340
	055162357,	055162357
	055162364,	055162364
	055162371,	055162371
	055162388,	055162388
	055162395,	055162395
	055162401,	055162401
	055162418,	055162418
	055162425,	055162425
	055162432,	055162432
	055162449,	055162449
	055162456,	055162456
	055162463,	055162463
	055162470,	055162470
	055162487,	055162487
	055162494,	055162494
	055162500,	055162500
	055162517,	055162517
	055162524,	055162524
	055162531,	055162531
	055162548,	055162548
	055162555,	055162555
	055162562,	055162562
	055162579,	055162579
	055162586,	055162586
	055162593,	055162593
	055162609,	055162609
	055162616,	055162616
	055162623,	055162623
	055162630,	055162630
	055162647,	055162647
	055162654,	055162654
	055162661,	055162661
	055162678,	055162678
	055162685,	055162685
	055162692,	055162692
	055162708,	055162708
	055162715,	055162715
	055162722,	055162722
	055162739,	055162739
	055162746,	055162746
	055162753,	055162753
	055162760,	055162760
	055162777,	055162777
	055162784,	055162784
	055162791,	055162791
	055162807,	055162807
	055162814,	055162814
	055162821,	055162821
	055162838,	055162838
	055162845,	055162845
	055162852,	055162852
	055162869,	055162869
	055162876,	055162876
	055162883,	055162883
	055162890,	055162890
	055162906,	055162906
	055162913,	055162913
	055162920,	055162920
	055162937,	055162937
	055162944,	055162944
	055162951,	055162951
	055162968,	055162968
	055162975,	055162975
	055162982,	055162982
	055162999,	055162999
	055163002,	055163002
	055163019,	055163019
	055163026,	055163026
	055163033,	055163033
	055163040,	055163040
	055163057,	055163057
	055163064,	055163064
	055163071,	055163071
	055163088,	055163088
	055163095,	055163095
	055163101,	055163101
	055163118,	055163118
	055163125,	055163125
	055163132,	055163132
	055163149,	055163149
	055163156,	055163156
	055163163,	055163163
	055163170,	055163170
	055163187,	055163187
	055163194,	055163194
	055163200,	055163200
	055163217,	055163217
	055163224,	055163224
	055163231,	055163231
	055163248,	055163248
	055163255,	055163255
	055163262,	055163262
	055163279,	055163279
	055163286,	055163286
	055163293,	055163293
	055163309,	055163309
	055163316,	055163316
	055163323,	055163323
	055163330,	055163330
	055163347,	055163347
	055163354,	055163354
	055163361,	055163361
	055163378,	055163378
	055163385,	055163385
	055163392,	055163392
	055163408,	055163408
	055163415,	055163415
	055163422,	055163422
	055163439,	055163439
	055163446,	055163446
	055163453,	055163453
	055163460,	055163460
	055163477,	055163477
	055163484,	055163484
	055163491,	055163491
	055163507,	055163507
	055163514,	055163514
	055163521,	055163521
	055163538,	055163538
	055163545,	055163545
	055163552,	055163552
	055163569,	055163569
	055163576,	055163576
	055163583,	055163583
	055163590,	055163590
	055163606,	055163606
	055163613,	055163613
	055163620,	055163620
	055163637,	055163637
	055163644,	055163644
	055163651,	055163651
	055163668,	055163668
	055163675,	055163675
	055163682,	055163682
	055163699,	055163699
	055163705,	055163705
	055163712,	055163712
	055163729,	055163729
	055163736,	055163736
	055163743,	055163743
	055163750,	055163750
	055163767,	055163767
	055163774,	055163774
	055163781,	055163781
	055163798,	055163798
	055163804,	055163804
	055163811,	055163811
	055163828,	055163828
	055163835,	055163835
	055163842,	055163842
	055163859,	055163859
	055163866,	055163866
	055163873,	055163873
	055163880,	055163880
	055163897,	055163897
	055163903,	055163903
	055163910,	055163910
	055163927,	055163927
	055163934,	055163934
	055163941,	055163941
	055163958,	055163958
	055163965,	055163965
	055163972,	055163972
	055163989,	055163989
	055163996,	055163996
	055164009,	055164009
	055164016,	055164016
	055164023,	055164023
	055164030,	055164030
	055164047,	055164047
	055164054,	055164054
	055164061,	055164061
	055164078,	055164078
	055164085,	055164085
	055164092,	055164092
	055164108,	055164108
	055164115,	055164115
	055164122,	055164122
	055164139,	055164139
	055164146,	055164146
	055164153,	055164153
	055164160,	055164160
	055164177,	055164177
	055164184,	055164184
	055164191,	055164191
	055164207,	055164207
	055164214,	055164214
	055164221,	055164221
	055164238,	055164238
	055164245,	055164245
	055164252,	055164252
	055164269,	055164269
	055164276,	055164276
	055164283,	055164283
	055164290,	055164290
	055164306,	055164306
	055164313,	055164313
	055164320,	055164320
	055164337,	055164337
	055164344,	055164344
	055164351,	055164351
	055164368,	055164368
	055164375,	055164375
	055164382,	055164382
	055164399,	055164399
	055164405,	055164405
	055164412,	055164412
	055164429,	055164429
	055164436,	055164436
	055164443,	055164443
	055164450,	055164450
	055164467,	055164467
	055164474,	055164474
	055164481,	055164481
	055164498,	055164498
	055164504,	055164504
	055164511,	055164511
	055164528,	055164528
	055164535,	055164535
	055164542,	055164542
	055164559,	055164559
	055164566,	055164566
	055164573,	055164573
	055164580,	055164580
	055164597,	055164597
	055164603,	055164603
	055164610,	055164610
	055164627,	055164627
	055164634,	055164634
	055164641,	055164641
	055164658,	055164658
	055164665,	055164665
	055164672,	055164672
	055164689,	055164689
	055164696,	055164696
	055164702,	055164702
	055164719,	055164719
	055164726,	055164726
	055164733,	055164733
	055164740,	055164740
	055164757,	055164757
	055164764,	055164764
	055164771,	055164771
	055164788,	055164788
	055164795,	055164795
	055164801,	055164801
	055164818,	055164818
	055164825,	055164825
	055164832,	055164832
	055164849,	055164849
	055164856,	055164856
	055164863,	055164863
	055164870,	055164870
	055164887,	055164887
	055164894,	055164894
	055164900,	055164900
	055164917,	055164917
	055164924,	055164924
	055164931,	055164931
	055164948,	055164948
	055164955,	055164955
	055164962,	055164962
	055164979,	055164979
	055164986,	055164986
	055164993,	055164993
	055165006,	055165006
	055165013,	055165013
	055165020,	055165020
	055165037,	055165037
	055165044,	055165044
	055165051,	055165051
	055165068,	055165068
	055165075,	055165075
	055165082,	055165082
	055165099,	055165099
	055165105,	055165105
	055165112,	055165112
	055165129,	055165129
	055165136,	055165136
	055165143,	055165143
	055165150,	055165150
	055165167,	055165167
	055165174,	055165174
	055165181,	055165181
	055165198,	055165198
	055165204,	055165204
	055165211,	055165211
	055165228,	055165228
	055165235,	055165235
	055165242,	055165242
	055165259,	055165259
	055165266,	055165266
	055165273,	055165273
	055165280,	055165280
	055165297,	055165297
	055165303,	055165303
	055165310,	055165310
	055165327,	055165327
	055165334,	055165334
	055165341,	055165341
	055165358,	055165358
	055165365,	055165365
	055165372,	055165372
	055165389,	055165389
	055165396,	055165396
	055165402,	055165402
	055165419,	055165419
	055165426,	055165426
	055165433,	055165433
	055165440,	055165440
	055165457,	055165457
	055165464,	055165464
	055165471,	055165471
	055165488,	055165488
	055165495,	055165495
	055165501,	055165501
	055165518,	055165518
	055165525,	055165525
	055165532,	055165532
	055165549,	055165549
	055165556,	055165556
	055165563,	055165563
	055165570,	055165570
	055165587,	055165587
	055165594,	055165594
	055165600,	055165600
	055165617,	055165617
	055165624,	055165624
	055165631,	055165631
	055165648,	055165648
	055165655,	055165655
	055165662,	055165662
	055165679,	055165679
	055165686,	055165686
	055165693,	055165693
	055165709,	055165709
	055165716,	055165716
	055165723,	055165723
	055165730,	055165730
	055165747,	055165747
	055165754,	055165754
	055165761,	055165761
	055165778,	055165778
	055165785,	055165785
	055165792,	055165792
	055165808,	055165808
	055165815,	055165815
	055165822,	055165822
	055165839,	055165839
	055165846,	055165846
	055165853,	055165853
	055165860,	055165860
	055165877,	055165877
	055165884,	055165884
	055165891,	055165891
	055165907,	055165907
	055165914,	055165914
	055165921,	055165921
	055165938,	055165938
