	CouponNumber,	CouponUID
	1324004884,	1324004884
	1324004885,	1324004885
	1324004886,	1324004886
	1324004887,	1324004887
	1324004888,	1324004888
	1324004889,	1324004889
	1324004890,	1324004890
	1324004891,	1324004891
	1324004892,	1324004892
	1324004893,	1324004893
	1324004894,	1324004894
	1324004895,	1324004895
	1324004896,	1324004896
	1324004897,	1324004897
	1324004898,	1324004898
	1324004899,	1324004899
	1324004900,	1324004900
	1324004901,	1324004901
	1324004902,	1324004902
	1324004903,	1324004903
	1324004904,	1324004904
	1324004905,	1324004905
	1324004906,	1324004906
	1324004907,	1324004907
	1324004908,	1324004908
	1324004909,	1324004909
	1324004910,	1324004910
	1324004911,	1324004911
	1324004912,	1324004912
	1324004913,	1324004913
	1324004914,	1324004914
	1324004915,	1324004915
	1324004916,	1324004916
	1324004917,	1324004917
	1324004918,	1324004918
	1324004919,	1324004919
	1324004920,	1324004920
	1324004921,	1324004921
	1324004922,	1324004922
	1324004923,	1324004923
	1324004924,	1324004924
	1324004925,	1324004925
	1324004926,	1324004926
	1324004927,	1324004927
	1324004928,	1324004928
	1324004929,	1324004929
	1324004930,	1324004930
	1324004931,	1324004931
	1324004932,	1324004932
	1324004933,	1324004933
	1324004934,	1324004934
	1324004935,	1324004935
	1324004936,	1324004936
	1324004937,	1324004937
	1324004938,	1324004938
	1324004939,	1324004939
	1324004940,	1324004940
	1324004941,	1324004941
	1324004942,	1324004942
	1324004943,	1324004943
	1324004944,	1324004944
	1324004945,	1324004945
	1324004946,	1324004946
	1324004947,	1324004947
	1324004948,	1324004948
	1324004949,	1324004949
	1324004950,	1324004950
	1324004951,	1324004951
	1324004952,	1324004952
	1324004953,	1324004953
	1324004954,	1324004954
	1324004955,	1324004955
	1324004956,	1324004956
	1324004957,	1324004957
	1324004958,	1324004958
	1324004959,	1324004959
	1324004960,	1324004960
	1324004961,	1324004961
	1324004962,	1324004962
	1324004963,	1324004963
	1324004964,	1324004964
	1324004965,	1324004965
	1324004966,	1324004966
	1324004967,	1324004967
	1324004968,	1324004968
	1324004969,	1324004969
	1324004970,	1324004970
	1324004971,	1324004971
	1324004972,	1324004972
	1324004973,	1324004973
	1324004974,	1324004974
	1324004975,	1324004975
	1324004976,	1324004976
	1324004977,	1324004977
	1324004978,	1324004978
	1324004979,	1324004979
	1324004980,	1324004980
	1324004981,	1324004981
	1324004982,	1324004982
	1324004983,	1324004983
	1324004984,	1324004984
	1324004985,	1324004985
	1324004986,	1324004986
	1324004987,	1324004987
	1324004988,	1324004988
	1324004989,	1324004989
	1324004990,	1324004990
	1324004991,	1324004991
	1324004992,	1324004992
	1324004993,	1324004993
	1324004994,	1324004994
	1324004995,	1324004995
	1324004996,	1324004996
	1324004997,	1324004997
	1324004998,	1324004998
	1324004999,	1324004999
	1324005000,	1324005000
	1324005001,	1324005001
	1324005002,	1324005002
	1324005003,	1324005003
	1324005004,	1324005004
	1324005005,	1324005005
	1324005006,	1324005006
	1324005007,	1324005007
	1324005008,	1324005008
	1324005009,	1324005009
	1324005010,	1324005010
	1324005011,	1324005011
	1324005012,	1324005012
	1324005013,	1324005013
	1324005014,	1324005014
	1324005015,	1324005015
	1324005016,	1324005016
	1324005017,	1324005017
	1324005018,	1324005018
	1324005019,	1324005019
	1324005020,	1324005020
	1324005021,	1324005021
	1324005022,	1324005022
	1324005023,	1324005023
	1324005024,	1324005024
	1324005025,	1324005025
	1324005026,	1324005026
	1324005027,	1324005027
	1324005028,	1324005028
	1324005029,	1324005029
	1324005030,	1324005030
	1324005031,	1324005031
	1324005032,	1324005032
	1324005033,	1324005033
	1324005034,	1324005034
	1324005035,	1324005035
	1324005036,	1324005036
	1324005037,	1324005037
	1324005038,	1324005038
	1324005039,	1324005039
	1324005040,	1324005040
	1324005041,	1324005041
	1324005042,	1324005042
	1324005043,	1324005043
	1324005044,	1324005044
	1324005045,	1324005045
	1324005046,	1324005046
	1324005047,	1324005047
	1324005048,	1324005048
	1324005049,	1324005049
	1324005050,	1324005050
	1324005051,	1324005051
	1324005052,	1324005052
	1324005053,	1324005053
	1324005054,	1324005054
	1324005055,	1324005055
	1324005056,	1324005056
	1324005057,	1324005057
	1324005058,	1324005058
	1324005059,	1324005059
	1324005060,	1324005060
	1324005061,	1324005061
	1324005062,	1324005062
	1324005063,	1324005063
	1324005064,	1324005064
	1324005065,	1324005065
	1324005066,	1324005066
	1324005067,	1324005067
	1324005068,	1324005068
	1324005069,	1324005069
	1324005070,	1324005070
	1324005071,	1324005071
	1324005072,	1324005072
	1324005073,	1324005073
	1324005074,	1324005074
	1324005075,	1324005075
	1324005076,	1324005076
	1324005077,	1324005077
	1324005078,	1324005078
	1324005079,	1324005079
	1324005080,	1324005080
	1324005081,	1324005081
	1324005082,	1324005082
	1324005083,	1324005083
	1324005084,	1324005084
	1324005085,	1324005085
	1324005086,	1324005086
	1324005087,	1324005087
	1324005088,	1324005088
	1324005089,	1324005089
	1324005090,	1324005090
	1324005091,	1324005091
	1324005092,	1324005092
	1324005093,	1324005093
	1324005094,	1324005094
	1324005095,	1324005095
	1324005096,	1324005096
	1324005097,	1324005097
	1324005098,	1324005098
	1324005099,	1324005099
	1324005100,	1324005100
	1324005101,	1324005101
	1324005102,	1324005102
	1324005103,	1324005103
	1324005104,	1324005104
	1324005105,	1324005105
	1324005106,	1324005106
	1324005107,	1324005107
	1324005108,	1324005108
	1324005109,	1324005109
	1324005110,	1324005110
	1324005111,	1324005111
	1324005112,	1324005112
	1324005113,	1324005113
	1324005114,	1324005114
	1324005115,	1324005115
	1324005116,	1324005116
	1324005117,	1324005117
	1324005118,	1324005118
	1324005119,	1324005119
	1324005120,	1324005120
	1324005121,	1324005121
	1324005122,	1324005122
	1324005123,	1324005123
	1324005124,	1324005124
	1324005125,	1324005125
	1324005126,	1324005126
	1324005127,	1324005127
	1324005128,	1324005128
	1324005129,	1324005129
	1324005130,	1324005130
	1324005131,	1324005131
	1324005132,	1324005132
	1324005133,	1324005133
	1324005134,	1324005134
	1324005135,	1324005135
	1324005136,	1324005136
	1324005137,	1324005137
	1324005138,	1324005138
	1324005139,	1324005139
	1324005140,	1324005140
	1324005141,	1324005141
	1324005142,	1324005142
	1324005143,	1324005143
	1324005144,	1324005144
	1324005145,	1324005145
	1324005146,	1324005146
	1324005147,	1324005147
	1324005148,	1324005148
	1324005149,	1324005149
	1324005150,	1324005150
	1324005151,	1324005151
	1324005152,	1324005152
	1324005153,	1324005153
	1324005154,	1324005154
	1324005155,	1324005155
	1324005156,	1324005156
	1324005157,	1324005157
	1324005158,	1324005158
	1324005159,	1324005159
	1324005160,	1324005160
	1324005161,	1324005161
	1324005162,	1324005162
	1324005163,	1324005163
	1324005164,	1324005164
	1324005165,	1324005165
	1324005166,	1324005166
	1324005167,	1324005167
	1324005168,	1324005168
	1324005169,	1324005169
	1324005170,	1324005170
	1324005171,	1324005171
	1324005172,	1324005172
	1324005173,	1324005173
	1324005174,	1324005174
	1324005175,	1324005175
	1324005176,	1324005176
	1324005177,	1324005177
	1324005178,	1324005178
	1324005179,	1324005179
	1324005180,	1324005180
	1324005181,	1324005181
	1324005182,	1324005182
	1324005183,	1324005183
	1324005184,	1324005184
	1324005185,	1324005185
	1324005186,	1324005186
	1324005187,	1324005187
	1324005188,	1324005188
	1324005189,	1324005189
	1324005190,	1324005190
	1324005191,	1324005191
	1324005192,	1324005192
	1324005193,	1324005193
	1324005194,	1324005194
	1324005195,	1324005195
	1324005196,	1324005196
	1324005197,	1324005197
	1324005198,	1324005198
	1324005199,	1324005199
	1324005200,	1324005200
	1324005201,	1324005201
	1324005202,	1324005202
	1324005203,	1324005203
	1324005204,	1324005204
	1324005205,	1324005205
	1324005206,	1324005206
	1324005207,	1324005207
	1324005208,	1324005208
	1324005209,	1324005209
	1324005210,	1324005210
	1324005211,	1324005211
	1324005212,	1324005212
	1324005213,	1324005213
	1324005214,	1324005214
	1324005215,	1324005215
	1324005216,	1324005216
	1324005217,	1324005217
	1324005218,	1324005218
	1324005219,	1324005219
	1324005220,	1324005220
	1324005221,	1324005221
	1324005222,	1324005222
	1324005223,	1324005223
	1324005224,	1324005224
	1324005225,	1324005225
	1324005226,	1324005226
	1324005227,	1324005227
	1324005228,	1324005228
	1324005229,	1324005229
	1324005230,	1324005230
	1324005231,	1324005231
	1324005232,	1324005232
	1324005233,	1324005233
	1324005234,	1324005234
	1324005235,	1324005235
	1324005236,	1324005236
	1324005237,	1324005237
	1324005238,	1324005238
	1324005239,	1324005239
	1324005240,	1324005240
	1324005241,	1324005241
	1324005242,	1324005242
	1324005243,	1324005243
	1324005244,	1324005244
	1324005245,	1324005245
	1324005246,	1324005246
	1324005247,	1324005247
	1324005248,	1324005248
	1324005249,	1324005249
	1324005250,	1324005250
	1324005251,	1324005251
	1324005252,	1324005252
	1324005253,	1324005253
	1324005254,	1324005254
	1324005255,	1324005255
	1324005256,	1324005256
	1324005257,	1324005257
	1324005258,	1324005258
	1324005259,	1324005259
	1324005260,	1324005260
	1324005261,	1324005261
	1324005262,	1324005262
	1324005263,	1324005263
	1324005264,	1324005264
	1324005265,	1324005265
	1324005266,	1324005266
	1324005267,	1324005267
	1324005268,	1324005268
	1324005269,	1324005269
	1324005270,	1324005270
	1324005271,	1324005271
	1324005272,	1324005272
	1324005273,	1324005273
	1324005274,	1324005274
	1324005275,	1324005275
	1324005276,	1324005276
	1324005277,	1324005277
	1324005278,	1324005278
	1324005279,	1324005279
	1324005280,	1324005280
	1324005281,	1324005281
	1324005282,	1324005282
	1324005283,	1324005283
	1324005284,	1324005284
	1324005285,	1324005285
	1324005286,	1324005286
	1324005287,	1324005287
	1324005288,	1324005288
	1324005289,	1324005289
	1324005290,	1324005290
	1324005291,	1324005291
	1324005292,	1324005292
	1324005293,	1324005293
	1324005294,	1324005294
	1324005295,	1324005295
	1324005296,	1324005296
	1324005297,	1324005297
	1324005298,	1324005298
	1324005299,	1324005299
	1324005300,	1324005300
	1324005301,	1324005301
	1324005302,	1324005302
	1324005303,	1324005303
	1324005304,	1324005304
	1324005305,	1324005305
	1324005306,	1324005306
	1324005307,	1324005307
	1324005308,	1324005308
	1324005309,	1324005309
	1324005310,	1324005310
	1324005311,	1324005311
	1324005312,	1324005312
	1324005313,	1324005313
	1324005314,	1324005314
	1324005315,	1324005315
	1324005316,	1324005316
	1324005317,	1324005317
	1324005318,	1324005318
	1324005319,	1324005319
	1324005320,	1324005320
	1324005321,	1324005321
	1324005322,	1324005322
	1324005323,	1324005323
	1324005324,	1324005324
	1324005325,	1324005325
	1324005326,	1324005326
	1324005327,	1324005327
	1324005328,	1324005328
	1324005329,	1324005329
	1324005330,	1324005330
	1324005331,	1324005331
	1324005332,	1324005332
	1324005333,	1324005333
	1324005334,	1324005334
	1324005335,	1324005335
	1324005336,	1324005336
	1324005337,	1324005337
	1324005338,	1324005338
	1324005339,	1324005339
	1324005340,	1324005340
	1324005341,	1324005341
	1324005342,	1324005342
	1324005343,	1324005343
	1324005344,	1324005344
	1324005345,	1324005345
	1324005346,	1324005346
	1324005347,	1324005347
	1324005348,	1324005348
	1324005349,	1324005349
	1324005350,	1324005350
	1324005351,	1324005351
	1324005352,	1324005352
	1324005353,	1324005353
	1324005354,	1324005354
	1324005355,	1324005355
	1324005356,	1324005356
	1324005357,	1324005357
	1324005358,	1324005358
	1324005359,	1324005359
	1324005360,	1324005360
	1324005361,	1324005361
	1324005362,	1324005362
	1324005363,	1324005363
	1324005364,	1324005364
	1324005365,	1324005365
	1324005366,	1324005366
	1324005367,	1324005367
	1324005368,	1324005368
	1324005369,	1324005369
	1324005370,	1324005370
	1324005371,	1324005371
	1324005372,	1324005372
	1324005373,	1324005373
	1324005374,	1324005374
	1324005375,	1324005375
	1324005376,	1324005376
	1324005377,	1324005377
	1324005378,	1324005378
	1324005379,	1324005379
	1324005380,	1324005380
	1324005381,	1324005381
	1324005382,	1324005382
	1324005383,	1324005383
	1324005384,	1324005384
	1324005385,	1324005385
	1324005386,	1324005386
	1324005387,	1324005387
	1324005388,	1324005388
	1324005389,	1324005389
	1324005390,	1324005390
	1324005391,	1324005391
	1324005392,	1324005392
	1324005393,	1324005393
	1324005394,	1324005394
	1324005395,	1324005395
	1324005396,	1324005396
	1324005397,	1324005397
	1324005398,	1324005398
	1324005399,	1324005399
	1324005400,	1324005400
	1324005401,	1324005401
	1324005402,	1324005402
	1324005403,	1324005403
	1324005404,	1324005404
	1324005405,	1324005405
	1324005406,	1324005406
	1324005407,	1324005407
	1324005408,	1324005408
	1324005409,	1324005409
	1324005410,	1324005410
	1324005411,	1324005411
	1324005412,	1324005412
	1324005413,	1324005413
	1324005414,	1324005414
	1324005415,	1324005415
	1324005416,	1324005416
	1324005417,	1324005417
	1324005418,	1324005418
	1324005419,	1324005419
	1324005420,	1324005420
	1324005421,	1324005421
	1324005422,	1324005422
	1324005423,	1324005423
	1324005424,	1324005424
	1324005425,	1324005425
	1324005426,	1324005426
	1324005427,	1324005427
	1324005428,	1324005428
	1324005429,	1324005429
	1324005430,	1324005430
	1324005431,	1324005431
	1324005432,	1324005432
	1324005433,	1324005433
	1324005434,	1324005434
	1324005435,	1324005435
	1324005436,	1324005436
	1324005437,	1324005437
	1324005438,	1324005438
	1324005439,	1324005439
	1324005440,	1324005440
	1324005441,	1324005441
	1324005442,	1324005442
	1324005443,	1324005443
	1324005444,	1324005444
	1324005445,	1324005445
	1324005446,	1324005446
	1324005447,	1324005447
	1324005448,	1324005448
	1324005449,	1324005449
	1324005450,	1324005450
	1324005451,	1324005451
	1324005452,	1324005452
	1324005453,	1324005453
	1324005454,	1324005454
	1324005455,	1324005455
	1324005456,	1324005456
	1324005457,	1324005457
	1324005458,	1324005458
	1324005459,	1324005459
	1324005460,	1324005460
	1324005461,	1324005461
	1324005462,	1324005462
	1324005463,	1324005463
	1324005464,	1324005464
	1324005465,	1324005465
	1324005466,	1324005466
	1324005467,	1324005467
	1324005468,	1324005468
	1324005469,	1324005469
	1324005470,	1324005470
	1324005471,	1324005471
	1324005472,	1324005472
	1324005473,	1324005473
	1324005474,	1324005474
	1324005475,	1324005475
	1324005476,	1324005476
	1324005477,	1324005477
	1324005478,	1324005478
	1324005479,	1324005479
	1324005480,	1324005480
	1324005481,	1324005481
	1324005482,	1324005482
	1324005483,	1324005483
	1324005484,	1324005484
	1324005485,	1324005485
	1324005486,	1324005486
	1324005487,	1324005487
	1324005488,	1324005488
	1324005489,	1324005489
	1324005490,	1324005490
	1324005491,	1324005491
	1324005492,	1324005492
	1324005493,	1324005493
	1324005494,	1324005494
	1324005495,	1324005495
	1324005496,	1324005496
	1324005497,	1324005497
	1324005498,	1324005498
	1324005499,	1324005499
	1324005500,	1324005500
	1324005501,	1324005501
	1324005502,	1324005502
	1324005503,	1324005503
	1324005504,	1324005504
	1324005505,	1324005505
	1324005506,	1324005506
	1324005507,	1324005507
	1324005508,	1324005508
	1324005509,	1324005509
	1324005510,	1324005510
	1324005511,	1324005511
	1324005512,	1324005512
	1324005513,	1324005513
	1324005514,	1324005514
	1324005515,	1324005515
	1324005516,	1324005516
	1324005517,	1324005517
	1324005518,	1324005518
	1324005519,	1324005519
	1324005520,	1324005520
	1324005521,	1324005521
	1324005522,	1324005522
	1324005523,	1324005523
	1324005524,	1324005524
	1324005525,	1324005525
	1324005526,	1324005526
	1324005527,	1324005527
	1324005528,	1324005528
	1324005529,	1324005529
	1324005530,	1324005530
	1324005531,	1324005531
	1324005532,	1324005532
	1324005533,	1324005533
	1324005534,	1324005534
	1324005535,	1324005535
	1324005536,	1324005536
	1324005537,	1324005537
	1324005538,	1324005538
	1324005539,	1324005539
	1324005540,	1324005540
	1324005541,	1324005541
	1324005542,	1324005542
	1324005543,	1324005543
	1324005544,	1324005544
	1324005545,	1324005545
	1324005546,	1324005546
	1324005547,	1324005547
	1324005548,	1324005548
	1324005549,	1324005549
	1324005550,	1324005550
	1324005551,	1324005551
	1324005552,	1324005552
	1324005553,	1324005553
	1324005554,	1324005554
	1324005555,	1324005555
	1324005556,	1324005556
	1324005557,	1324005557
	1324005558,	1324005558
	1324005559,	1324005559
	1324005560,	1324005560
	1324005561,	1324005561
	1324005562,	1324005562
	1324005563,	1324005563
	1324005564,	1324005564
	1324005565,	1324005565
	1324005566,	1324005566
	1324005567,	1324005567
	1324005568,	1324005568
	1324005569,	1324005569
	1324005570,	1324005570
	1324005571,	1324005571
	1324005572,	1324005572
	1324005573,	1324005573
	1324005574,	1324005574
	1324005575,	1324005575
	1324005576,	1324005576
	1324005577,	1324005577
	1324005578,	1324005578
	1324005579,	1324005579
	1324005580,	1324005580
	1324005581,	1324005581
	1324005582,	1324005582
	1324005583,	1324005583
	1324005584,	1324005584
	1324005585,	1324005585
	1324005586,	1324005586
	1324005587,	1324005587
	1324005588,	1324005588
	1324005589,	1324005589
	1324005590,	1324005590
	1324005591,	1324005591
	1324005592,	1324005592
	1324005593,	1324005593
	1324005594,	1324005594
	1324005595,	1324005595
	1324005596,	1324005596
	1324005597,	1324005597
	1324005598,	1324005598
	1324005599,	1324005599
	1324005600,	1324005600
	1324005601,	1324005601
	1324005602,	1324005602
	1324005603,	1324005603
	1324005604,	1324005604
	1324005605,	1324005605
	1324005606,	1324005606
	1324005607,	1324005607
	1324005608,	1324005608
	1324005609,	1324005609
	1324005610,	1324005610
	1324005611,	1324005611
	1324005612,	1324005612
	1324005613,	1324005613
	1324005614,	1324005614
	1324005615,	1324005615
	1324005616,	1324005616
	1324005617,	1324005617
	1324005618,	1324005618
	1324005619,	1324005619
	1324005620,	1324005620
	1324005621,	1324005621
	1324005622,	1324005622
	1324005623,	1324005623
	1324005624,	1324005624
	1324005625,	1324005625
	1324005626,	1324005626
	1324005627,	1324005627
	1324005628,	1324005628
	1324005629,	1324005629
	1324005630,	1324005630
	1324005631,	1324005631
	1324005632,	1324005632
	1324005633,	1324005633
	1324005634,	1324005634
	1324005635,	1324005635
	1324005636,	1324005636
	1324005637,	1324005637
	1324005638,	1324005638
	1324005639,	1324005639
	1324005640,	1324005640
	1324005641,	1324005641
	1324005642,	1324005642
	1324005643,	1324005643
	1324005644,	1324005644
	1324005645,	1324005645
	1324005646,	1324005646
	1324005647,	1324005647
	1324005648,	1324005648
	1324005649,	1324005649
	1324005650,	1324005650
	1324005651,	1324005651
	1324005652,	1324005652
	1324005653,	1324005653
	1324005654,	1324005654
	1324005655,	1324005655
	1324005656,	1324005656
	1324005657,	1324005657
	1324005658,	1324005658
	1324005659,	1324005659
	1324005660,	1324005660
	1324005661,	1324005661
	1324005662,	1324005662
	1324005663,	1324005663
	1324005664,	1324005664
	1324005665,	1324005665
	1324005666,	1324005666
	1324005667,	1324005667
	1324005668,	1324005668
	1324005669,	1324005669
	1324005670,	1324005670
	1324005671,	1324005671
	1324005672,	1324005672
	1324005673,	1324005673
	1324005674,	1324005674
	1324005675,	1324005675
	1324005676,	1324005676
	1324005677,	1324005677
	1324005678,	1324005678
	1324005679,	1324005679
	1324005680,	1324005680
	1324005681,	1324005681
	1324005682,	1324005682
	1324005683,	1324005683
	1324005684,	1324005684
	1324005685,	1324005685
	1324005686,	1324005686
	1324005687,	1324005687
	1324005688,	1324005688
	1324005689,	1324005689
	1324005690,	1324005690
	1324005691,	1324005691
	1324005692,	1324005692
	1324005693,	1324005693
	1324005694,	1324005694
	1324005695,	1324005695
	1324005696,	1324005696
	1324005697,	1324005697
	1324005698,	1324005698
	1324005699,	1324005699
	1324005700,	1324005700
	1324005701,	1324005701
	1324005702,	1324005702
	1324005703,	1324005703
	1324005704,	1324005704
	1324005705,	1324005705
	1324005706,	1324005706
	1324005707,	1324005707
	1324005708,	1324005708
	1324005709,	1324005709
	1324005710,	1324005710
	1324005711,	1324005711
	1324005712,	1324005712
	1324005713,	1324005713
	1324005714,	1324005714
	1324005715,	1324005715
	1324005716,	1324005716
	1324005717,	1324005717
	1324005718,	1324005718
	1324005719,	1324005719
	1324005720,	1324005720
	1324005721,	1324005721
	1324005722,	1324005722
	1324005723,	1324005723
	1324005724,	1324005724
	1324005725,	1324005725
	1324005726,	1324005726
	1324005727,	1324005727
	1324005728,	1324005728
	1324005729,	1324005729
	1324005730,	1324005730
	1324005731,	1324005731
	1324005732,	1324005732
	1324005733,	1324005733
	1324005734,	1324005734
	1324005735,	1324005735
	1324005736,	1324005736
	1324005737,	1324005737
	1324005738,	1324005738
	1324005739,	1324005739
	1324005740,	1324005740
	1324005741,	1324005741
	1324005742,	1324005742
	1324005743,	1324005743
	1324005744,	1324005744
	1324005745,	1324005745
	1324005746,	1324005746
	1324005747,	1324005747
	1324005748,	1324005748
	1324005749,	1324005749
	1324005750,	1324005750
	1324005751,	1324005751
	1324005752,	1324005752
	1324005753,	1324005753
	1324005754,	1324005754
	1324005755,	1324005755
	1324005756,	1324005756
	1324005757,	1324005757
	1324005758,	1324005758
	1324005759,	1324005759
	1324005760,	1324005760
	1324005761,	1324005761
	1324005762,	1324005762
	1324005763,	1324005763
	1324005764,	1324005764
	1324005765,	1324005765
	1324005766,	1324005766
	1324005767,	1324005767
	1324005768,	1324005768
	1324005769,	1324005769
	1324005770,	1324005770
	1324005771,	1324005771
	1324005772,	1324005772
	1324005773,	1324005773
	1324005774,	1324005774
	1324005775,	1324005775
	1324005776,	1324005776
	1324005777,	1324005777
	1324005778,	1324005778
	1324005779,	1324005779
	1324005780,	1324005780
	1324005781,	1324005781
	1324005782,	1324005782
	1324005783,	1324005783
	1324005784,	1324005784
	1324005785,	1324005785
	1324005786,	1324005786
	1324005787,	1324005787
	1324005788,	1324005788
	1324005789,	1324005789
	1324005790,	1324005790
	1324005791,	1324005791
	1324005792,	1324005792
	1324005793,	1324005793
	1324005794,	1324005794
	1324005795,	1324005795
	1324005796,	1324005796
	1324005797,	1324005797
	1324005798,	1324005798
	1324005799,	1324005799
	1324005800,	1324005800
	1324005801,	1324005801
	1324005802,	1324005802
	1324005803,	1324005803
	1324005804,	1324005804
	1324005805,	1324005805
	1324005806,	1324005806
	1324005807,	1324005807
	1324005808,	1324005808
	1324005809,	1324005809
	1324005810,	1324005810
	1324005811,	1324005811
	1324005812,	1324005812
	1324005813,	1324005813
	1324005814,	1324005814
	1324005815,	1324005815
	1324005816,	1324005816
	1324005817,	1324005817
	1324005818,	1324005818
	1324005819,	1324005819
	1324005820,	1324005820
	1324005821,	1324005821
	1324005822,	1324005822
	1324005823,	1324005823
	1324005824,	1324005824
	1324005825,	1324005825
	1324005826,	1324005826
	1324005827,	1324005827
	1324005828,	1324005828
	1324005829,	1324005829
	1324005830,	1324005830
	1324005831,	1324005831
	1324005832,	1324005832
	1324005833,	1324005833
	1324005834,	1324005834
	1324005835,	1324005835
	1324005836,	1324005836
	1324005837,	1324005837
	1324005838,	1324005838
	1324005839,	1324005839
	1324005840,	1324005840
	1324005841,	1324005841
	1324005842,	1324005842
	1324005843,	1324005843
	1324005844,	1324005844
	1324005845,	1324005845
	1324005846,	1324005846
	1324005847,	1324005847
	1324005848,	1324005848
	1324005849,	1324005849
	1324005850,	1324005850
	1324005851,	1324005851
	1324005852,	1324005852
	1324005853,	1324005853
	1324005854,	1324005854
	1324005855,	1324005855
	1324005856,	1324005856
	1324005857,	1324005857
	1324005858,	1324005858
	1324005859,	1324005859
	1324005860,	1324005860
	1324005861,	1324005861
	1324005862,	1324005862
	1324005863,	1324005863
	1324005864,	1324005864
	1324005865,	1324005865
	1324005866,	1324005866
	1324005867,	1324005867
	1324005868,	1324005868
	1324005869,	1324005869
	1324005870,	1324005870
	1324005871,	1324005871
	1324005872,	1324005872
	1324005873,	1324005873
	1324005874,	1324005874
	1324005875,	1324005875
	1324005876,	1324005876
	1324005877,	1324005877
	1324005878,	1324005878
	1324005879,	1324005879
	1324005880,	1324005880
	1324005881,	1324005881
	1324005882,	1324005882
	1324005883,	1324005883
	1324005884,	1324005884
	1324005885,	1324005885
	1324005886,	1324005886
	1324005887,	1324005887
	1324005888,	1324005888
	1324005889,	1324005889
	1324005890,	1324005890
	1324005891,	1324005891
	1324005892,	1324005892
	1324005893,	1324005893
	1324005894,	1324005894
	1324005895,	1324005895
	1324005896,	1324005896
	1324005897,	1324005897
	1324005898,	1324005898
	1324005899,	1324005899
	1324005900,	1324005900
	1324005901,	1324005901
	1324005902,	1324005902
	1324005903,	1324005903
	1324005904,	1324005904
	1324005905,	1324005905
	1324005906,	1324005906
	1324005907,	1324005907
	1324005908,	1324005908
	1324005909,	1324005909
	1324005910,	1324005910
	1324005911,	1324005911
	1324005912,	1324005912
	1324005913,	1324005913
	1324005914,	1324005914
	1324005915,	1324005915
	1324005916,	1324005916
	1324005917,	1324005917
	1324005918,	1324005918
	1324005919,	1324005919
	1324005920,	1324005920
	1324005921,	1324005921
	1324005922,	1324005922
	1324005923,	1324005923
	1324005924,	1324005924
	1324005925,	1324005925
	1324005926,	1324005926
	1324005927,	1324005927
	1324005928,	1324005928
	1324005929,	1324005929
	1324005930,	1324005930
	1324005931,	1324005931
	1324005932,	1324005932
	1324005933,	1324005933
	1324005934,	1324005934
	1324005935,	1324005935
	1324005936,	1324005936
	1324005937,	1324005937
	1324005938,	1324005938
	1324005939,	1324005939
	1324005940,	1324005940
	1324005941,	1324005941
	1324005942,	1324005942
	1324005943,	1324005943
	1324005944,	1324005944
	1324005945,	1324005945
	1324005946,	1324005946
	1324005947,	1324005947
	1324005948,	1324005948
	1324005949,	1324005949
	1324005950,	1324005950
	1324005951,	1324005951
	1324005952,	1324005952
	1324005953,	1324005953
	1324005954,	1324005954
	1324005955,	1324005955
	1324005956,	1324005956
	1324005957,	1324005957
	1324005958,	1324005958
	1324005959,	1324005959
	1324005960,	1324005960
	1324005961,	1324005961
	1324005962,	1324005962
	1324005963,	1324005963
	1324005964,	1324005964
	1324005965,	1324005965
	1324005966,	1324005966
	1324005967,	1324005967
	1324005968,	1324005968
	1324005969,	1324005969
	1324005970,	1324005970
	1324005971,	1324005971
	1324005972,	1324005972
	1324005973,	1324005973
	1324005974,	1324005974
	1324005975,	1324005975
	1324005976,	1324005976
	1324005977,	1324005977
	1324005978,	1324005978
	1324005979,	1324005979
	1324005980,	1324005980
	1324005981,	1324005981
	1324005982,	1324005982
	1324005983,	1324005983
	1324005984,	1324005984
	1324005985,	1324005985
	1324005986,	1324005986
	1324005987,	1324005987
	1324005988,	1324005988
	1324005989,	1324005989
	1324005990,	1324005990
	1324005991,	1324005991
	1324005992,	1324005992
	1324005993,	1324005993
	1324005994,	1324005994
	1324005995,	1324005995
	1324005996,	1324005996
	1324005997,	1324005997
	1324005998,	1324005998
	1324005999,	1324005999
	1324006000,	1324006000
	1324006001,	1324006001
	1324006002,	1324006002
	1324006003,	1324006003
	1324006004,	1324006004
	1324006005,	1324006005
	1324006006,	1324006006
	1324006007,	1324006007
	1324006008,	1324006008
	1324006009,	1324006009
	1324006010,	1324006010
	1324006011,	1324006011
	1324006012,	1324006012
	1324006013,	1324006013
	1324006014,	1324006014
	1324006015,	1324006015
	1324006016,	1324006016
	1324006017,	1324006017
	1324006018,	1324006018
	1324006019,	1324006019
	1324006020,	1324006020
	1324006021,	1324006021
	1324006022,	1324006022
	1324006023,	1324006023
	1324006024,	1324006024
	1324006025,	1324006025
	1324006026,	1324006026
	1324006027,	1324006027
	1324006028,	1324006028
	1324006029,	1324006029
	1324006030,	1324006030
	1324006031,	1324006031
	1324006032,	1324006032
	1324006033,	1324006033
	1324006034,	1324006034
	1324006035,	1324006035
	1324006036,	1324006036
	1324006037,	1324006037
	1324006038,	1324006038
	1324006039,	1324006039
	1324006040,	1324006040
	1324006041,	1324006041
	1324006042,	1324006042
	1324006043,	1324006043
	1324006044,	1324006044
	1324006045,	1324006045
	1324006046,	1324006046
	1324006047,	1324006047
	1324006048,	1324006048
